@RELATION dn2a_lag

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE c-3 REAL
@ATTRIBUTE c-2 REAL
@ATTRIBUTE c-1 REAL
@ATTRIBUTE c REAL

@DATA
75.74655475,-6.440792251,5722.776333,5745.095652,5766.638534,5787.39917
75.98525616,-6.213249385,5745.095652,5766.638534,5787.39917,5807.371979
76.21292797,-5.977692366,5766.638534,5787.39917,5807.371979,5826.551607
76.42950163,-5.734099086,5787.39917,5807.371979,5826.551607,5844.932932
76.63491187,-5.482450412,5807.371979,5826.551607,5844.932932,5862.511061
76.82909672,-5.222730213,5826.551607,5844.932932,5862.511061,5879.281336
77.01199757,-4.954925376,5844.932932,5862.511061,5879.281336,5895.239335
77.18355911,-4.67902582,5862.511061,5879.281336,5895.239335,5910.380871
77.34372945,-4.395024518,5879.281336,5895.239335,5910.380871,5924.701996
77.49246005,-4.102917507,5895.239335,5910.380871,5924.701996,5938.199001
77.62970581,-3.802703901,5910.380871,5924.701996,5938.199001,5950.86842
77.75542502,-3.494385907,5924.701996,5938.199001,5950.86842,5962.707025
77.86957945,-3.177968834,5938.199001,5950.86842,5962.707025,5973.711836
77.97213429,-2.853461102,5950.86842,5962.707025,5973.711836,5983.880112
78.06305821,-2.520874254,5962.707025,5973.711836,5983.880112,5993.209362
78.14232336,-2.180222959,5973.711836,5983.880112,5993.209362,6001.697338
78.20990539,-1.83152502,5983.880112,5993.209362,6001.697338,6009.34204
78.26578343,-1.474801381,5993.209362,6001.697338,6009.34204,6016.141715
78.30994013,-1.110076128,6001.697338,6009.34204,6016.141715,6022.094857
78.34236163,-0.737376491,6009.34204,6016.141715,6022.094857,6027.20021
78.36303762,-0.356732849,6016.141715,6022.094857,6027.20021,6031.456767
78.3719613,0.031821275,6022.094857,6027.20021,6031.456767,6034.863769
78.36912939,0.428249213,6027.20021,6031.456767,6034.863769,6037.420707
78.35454213,0.832511152,6031.456767,6034.863769,6037.420707,6039.127322
78.32820331,1.244564144,6034.863769,6037.420707,6039.127322,6039.983604
78.29012022,1.664362105,6037.420707,6039.127322,6039.983604,6039.989792
78.2403037,2.091855824,6039.127322,6039.983604,6039.989792,6039.146375
78.17876808,2.526992972,6039.983604,6039.989792,6039.146375,6037.454093
78.10553122,2.969718108,6039.989792,6039.146375,6037.454093,6034.913931
78.0206145,3.419972691,6039.146375,6037.454093,6034.913931,6031.527125
77.92404278,3.877695092,6037.454093,6034.913931,6031.527125,6027.295159
77.81584441,4.342820603,6034.913931,6031.527125,6027.295159,6022.219764
77.69605124,4.815281456,6031.527125,6027.295159,6022.219764,6016.302916
77.56469859,5.295006832,6027.295159,6022.219764,6016.302916,6009.546839
77.42182521,5.781922885,6022.219764,6016.302916,6009.546839,6001.954001
77.26747331,6.275952751,6016.302916,6009.546839,6001.954001,5993.527115
77.10168855,6.777016573,6009.546839,6001.954001,5993.527115,5984.269134
76.92451997,7.285031519,6001.954001,5993.527115,5984.269134,5974.183258
76.73602,7.799911803,5993.527115,5984.269134,5974.183258,5963.272923
76.53624448,8.321568707,5984.269134,5974.183258,5963.272923,5951.541806
76.32525258,8.849910604,5974.183258,5963.272923,5951.541806,5938.993823
76.10310681,9.384842985,5963.272923,5951.541806,5938.993823,5925.633125
75.86987297,9.926268485,5951.541806,5938.993823,5925.633125,5911.464098
75.62562018,10.47408691,5938.993823,5925.633125,5911.464098,5896.491363
75.37042081,11.02819525,5925.633125,5911.464098,5896.491363,5880.719769
75.10435045,11.58848774,5911.464098,5896.491363,5880.719769,5864.154399
74.82748792,12.15485587,5896.491363,5880.719769,5864.154399,5846.800561
74.5399152,12.72718841,5880.719769,5864.154399,5846.800561,5828.663789
74.24171743,13.30537146,5864.154399,5846.800561,5828.663789,5809.749843
73.93298287,13.88928848,5846.800561,5828.663789,5809.749843,5790.064701
73.61380286,14.47882031,5828.663789,5809.749843,5790.064701,5769.614563
73.2842718,15.07384521,5809.749843,5790.064701,5769.614563,5748.405845
72.94448711,15.67423894,5790.064701,5769.614563,5748.405845,5726.44518
72.59454917,16.27987472,5769.614563,5748.405845,5726.44518,5703.739409
72.23456134,16.89062334,5748.405845,5726.44518,5703.739409,5680.295586
71.86462987,17.50635316,5726.44518,5703.739409,5680.295586,5656.120972
71.48486389,18.12693016,5703.739409,5680.295586,5656.120972,5631.223031
71.09537536,18.752218,5680.295586,5656.120972,5631.223031,5605.609429
70.69627903,19.38207802,5656.120972,5631.223031,5605.609429,5579.288031
70.28769238,20.01636935,5631.223031,5605.609429,5579.288031,5552.266899
69.86973563,20.65494888,5605.609429,5579.288031,5552.266899,5524.554286
69.44253164,21.29767138,5579.288031,5552.266899,5524.554286,5496.158636
69.0062059,21.94438948,5552.266899,5524.554286,5496.158636,5467.08858
68.56088645,22.59495375,5524.554286,5496.158636,5467.08858,5437.352933
68.10670389,23.24921278,5496.158636,5467.08858,5437.352933,5406.960689
67.64379127,23.90701315,5467.08858,5437.352933,5406.960689,5375.92102
67.17228409,24.56819956,5437.352933,5406.960689,5375.92102,5344.243272
66.69232021,25.23261484,5406.960689,5375.92102,5344.243272,5311.93696
66.20403983,25.90009999,5375.92102,5344.243272,5311.93696,5279.011767
65.70758545,26.57049429,5344.243272,5311.93696,5279.011767,5245.47754
65.20310178,27.24363529,5311.93696,5279.011767,5245.47754,5211.344284
64.69073569,27.91935889,5279.011767,5245.47754,5211.344284,5176.622161
64.17063621,28.59749941,5245.47754,5211.344284,5176.622161,5141.321484
63.64295442,29.27788961,5211.344284,5176.622161,5141.321484,5105.452717
63.1078434,29.96036078,5176.622161,5141.321484,5105.452717,5069.026467
62.56545821,30.64474279,5141.321484,5105.452717,5069.026467,5032.053482
62.01595581,31.33086414,5105.452717,5069.026467,5032.053482,4994.544646
61.459495,32.01855201,5069.026467,5032.053482,4994.544646,4956.510979
60.89623638,32.70763233,5032.053482,4994.544646,4956.510979,4917.963628
60.32634227,33.39792985,4994.544646,4956.510979,4917.963628,4878.913864
59.74997665,34.08926817,4956.510979,4917.963628,4878.913864,4839.37308
59.16730515,34.78146985,4917.963628,4878.913864,4839.37308,4799.352785
58.57849492,35.4743564,4878.913864,4839.37308,4799.352785,4758.864604
57.98371461,36.16774842,4839.37308,4799.352785,4758.864604,4717.920264
57.38313432,36.86146559,4799.352785,4758.864604,4717.920264,4676.531602
56.7769255,37.55532678,4758.864604,4717.920264,4676.531602,4634.710551
56.16526092,38.2491501,4717.920264,4676.531602,4634.710551,4592.469142
55.5483146,38.94275296,4676.531602,4634.710551,4592.469142,4549.819495
54.92626173,39.63595214,4634.710551,4592.469142,4549.819495,4506.773818
54.29927865,40.32856383,4592.469142,4549.819495,4506.773818,4463.344402
53.66754272,41.02040372,4549.819495,4506.773818,4463.344402,4419.543615
53.03123232,41.71128708,4506.773818,4463.344402,4419.543615,4375.383898
52.39052677,42.40102877,4463.344402,4419.543615,4375.383898,4330.877763
51.74560623,43.08944334,4419.543615,4375.383898,4330.877763,4286.037783
51.09665169,43.77634512,4375.383898,4330.877763,4286.037783,4240.876596
50.44384485,44.46154822,4330.877763,4286.037783,4240.876596,4195.406891
49.78736811,45.14486666,4286.037783,4240.876596,4195.406891,4149.641411
49.12740445,45.82611439,4240.876596,4195.406891,4149.641411,4103.592944
48.46413742,46.50510537,4195.406891,4149.641411,4103.592944,4057.274319
47.79775104,47.18165367,4149.641411,4103.592944,4057.274319,4010.698405
47.12842971,47.85557346,4103.592944,4057.274319,4010.698405,3963.878102
46.45635823,48.52667916,4057.274319,4010.698405,3963.878102,3916.826338
45.78172164,49.19478543,4010.698405,3963.878102,3916.826338,3869.556064
45.1047052,49.85970731,3963.878102,3916.826338,3869.556064,3822.080252
44.42549434,50.52126021,3916.826338,3869.556064,3822.080252,3774.411885
43.74427454,51.17926005,3869.556064,3822.080252,3774.411885,3726.56396
43.06123134,51.83352326,3822.080252,3774.411885,3726.56396,3678.549476
42.37655019,52.48386689,3774.411885,3726.56396,3678.549476,3630.381433
41.69041645,53.13010864,3726.56396,3678.549476,3630.381433,3582.072827
41.0030153,53.77206698,3678.549476,3630.381433,3582.072827,3533.636647
40.31453167,54.40956115,3630.381433,3582.072827,3533.636647,3485.085867
39.62515018,55.04241126,3582.072827,3533.636647,3485.085867,3436.433443
38.93505509,55.67043835,3533.636647,3485.085867,3436.433443,3387.69231
38.2444302,56.29346446,3485.085867,3436.433443,3387.69231,3338.875376
37.55345881,56.91131269,3436.433443,3387.69231,3338.875376,3289.995517
36.86232368,57.52380723,3387.69231,3338.875376,3289.995517,3241.065574
36.17120691,58.13077349,3338.875376,3289.995517,3241.065574,3192.098346
35.48028991,58.73203811,3289.995517,3241.065574,3192.098346,3143.10659
34.78975334,59.32742904,3241.065574,3192.098346,3143.10659,3094.103011
34.09977704,59.9167756,3192.098346,3143.10659,3094.103011,3045.100262
33.41053997,60.49990854,3143.10659,3094.103011,3045.100262,2996.110938
32.72222013,61.0766601,3094.103011,3045.100262,2996.110938,2947.147571
32.03499453,61.6468641,3045.100262,2996.110938,2947.147571,2898.222627
31.3490391,62.21035595,2996.110938,2947.147571,2898.222627,2849.348502
30.66452864,62.76697272,2947.147571,2898.222627,2849.348502,2800.537515
29.98163679,63.31655325,2898.222627,2849.348502,2800.537515,2751.801906
29.30053591,63.85893814,2849.348502,2800.537515,2751.801906,2703.153832
28.62139706,64.39396986,2800.537515,2751.801906,2703.153832,2654.605363
27.94438995,64.92149276,2751.801906,2703.153832,2654.605363,2606.168475
27.26968285,65.44135318,2703.153832,2654.605363,2606.168475,2557.855052
26.59744256,65.95339947,2654.605363,2606.168475,2557.855052,2509.676873
25.92783434,66.45748203,2606.168475,2557.855052,2509.676873,2461.645618
25.26102185,66.95345343,2557.855052,2509.676873,2461.645618,2413.772857
24.59716713,67.44116838,2509.676873,2461.645618,2413.772857,2366.070047
23.93643047,67.92048385,2461.645618,2413.772857,2366.070047,2318.548533
23.27897045,68.39125908,2413.772857,2366.070047,2318.548533,2271.219538
22.62494382,68.85335566,2366.070047,2318.548533,2271.219538,2224.094163
21.97450546,69.30663756,2318.548533,2271.219538,2224.094163,2177.183383
21.32780836,69.7509712,2271.219538,2224.094163,2177.183383,2130.498042
20.68500353,70.18622546,2224.094163,2177.183383,2130.498042,2084.04885
20.04623997,70.61227179,2177.183383,2130.498042,2084.04885,2037.84638
19.41166462,71.02898419,2130.498042,2084.04885,2037.84638,1991.901065
18.78142231,71.43623929,2084.04885,2037.84638,1991.901065,1946.223193
18.15565571,71.83391642,2037.84638,1991.901065,1946.223193,1900.822905
17.53450529,72.22189759,1991.901065,1946.223193,1900.822905,1855.71019
16.91810926,72.6000676,1946.223193,1900.822905,1855.71019,1810.894886
16.30660356,72.96831403,1900.822905,1855.71019,1810.894886,1766.386672
15.70012176,73.32652731,1855.71019,1810.894886,1766.386672,1722.195067
15.09879508,73.67460077,1810.894886,1766.386672,1722.195067,1678.329427
14.50275231,74.01243062,1766.386672,1722.195067,1678.329427,1634.798942
13.91211976,74.33991609,1722.195067,1678.329427,1634.798942,1591.612634
13.32702127,74.65695934,1678.329427,1634.798942,1591.612634,1548.779353
12.74757811,74.96346563,1634.798942,1591.612634,1548.779353,1506.307773
12.17390899,75.25934323,1591.612634,1548.779353,1506.307773,1464.206395
11.60613001,75.54450355,1548.779353,1506.307773,1464.206395,1422.483535
11.04435461,75.81886112,1506.307773,1464.206395,1422.483535,1381.147333
10.48869355,76.08233364,1464.206395,1422.483535,1381.147333,1340.205739
9.939254877,76.334842,1422.483535,1381.147333,1340.205739,1299.66652
9.39614389,76.57631032,1381.147333,1340.205739,1299.66652,1259.537252
8.859463106,76.80666598,1340.205739,1299.66652,1259.537252,1219.825321
8.329312234,77.02583963,1299.66652,1259.537252,1219.825321,1180.537919
7.805788146,77.23376522,1259.537252,1219.825321,1180.537919,1141.682044
7.28898485,77.43038005,1219.825321,1180.537919,1141.682044,1103.264494
6.77899346,77.61562475,1180.537919,1141.682044,1103.264494,1065.29187
6.275902179,77.78944335,1141.682044,1103.264494,1065.29187,1027.770571
5.779796264,77.95178326,1103.264494,1065.29187,1027.770571,990.7067951
5.290758015,78.1025953,1065.29187,1027.770571,990.7067951,954.1065342
4.808866742,78.24183375,1027.770571,990.7067951,954.1065342,917.9755754
4.334198756,78.3694563,990.7067951,954.1065342,917.9755754,882.3194983
3.86682734,78.48542415,954.1065342,917.9755754,882.3194983,847.1436743
3.406822738,78.58970196,917.9755754,882.3194983,847.1436743,812.4532646
2.954252135,78.68225787,882.3194983,847.1436743,812.4532646,778.2532195
2.509179642,78.76306355,847.1436743,812.4532646,778.2532195,744.5482773
2.071666282,78.83209418,812.4532646,778.2532195,744.5482773,711.342963
1.64176998,78.88932846,778.2532195,744.5482773,711.342963,678.6415877
1.219545545,78.93474863,744.5482773,711.342963,678.6415877,646.4482474
0.805044665,78.96834047,711.342963,678.6415877,646.4482474,614.7668225
0.398315898,78.99009329,678.6415877,646.4482474,614.7668225,583.6009772
-0.000595342,78.99999999,646.4482474,614.7668225,583.6009772,552.9541586
-0.391646784,78.99805697,614.7668225,583.6009772,552.9541586,522.8295965
-0.774799309,78.98426424,583.6009772,552.9541586,522.8295965,493.2303029
-1.150016956,78.95862532,552.9541586,522.8295965,493.2303029,464.1590716
-1.517266921,78.92114731,522.8295965,493.2303029,464.1590716,435.6184783
-1.87651956,78.87184085,493.2303029,464.1590716,435.6184783,407.6108798
-2.227748393,78.81072013,464.1590716,435.6184783,407.6108798,380.1384147
-2.570930095,78.73780289,435.6184783,407.6108798,380.1384147,353.2030029
-2.906044501,78.65311039,407.6108798,380.1384147,353.2030029,326.8063462
-3.233074601,78.55666745,380.1384147,353.2030029,326.8063462,300.9499278
-3.552006534,78.44850237,353.2030029,326.8063462,300.9499278,275.6350135
-3.862829579,78.328647,326.8063462,300.9499278,275.6350135,250.8626514
-4.165536157,78.19713665,300.9499278,275.6350135,250.8626514,226.6336725
-4.460121812,78.05401015,275.6350135,250.8626514,226.6336725,202.9486916
-4.746585208,77.89930979,250.8626514,226.6336725,202.9486916,179.8081075
-5.024928116,77.7330813,226.6336725,202.9486916,179.8081075,157.2121041
-5.295155402,77.55537387,202.9486916,179.8081075,157.2121041,135.1606511
-5.557275013,77.36624011,179.8081075,157.2121041,135.1606511,113.6535048
-5.811297964,77.16573604,157.2121041,135.1606511,113.6535048,92.69020899
-6.05723832,76.95392103,135.1606511,113.6535048,92.69020899,72.27009654
-6.295113181,76.73085785,113.6535048,92.69020899,72.27009654,52.39229004
-6.524942662,76.4966126,92.69020899,72.27009654,52.39229004,33.05570325
-6.746749874,76.25125468,72.27009654,52.39229004,33.05570325,14.25904243
-6.960560906,75.99485678,52.39229004,33.05570325,14.25904243,-3.999192281
-7.166404799,75.72749488,33.05570325,14.25904243,-3.999192281,-21.72070538
-7.364313526,75.44924816,14.25904243,-3.999192281,-21.72070538,-38.90740439
-7.554321968,75.16019904,-3.999192281,-21.72070538,-38.90740439,-55.56139826
-7.736467886,74.86043309,-21.72070538,-38.90740439,-55.56139826,-71.68499558
-7.910791897,74.55003904,-38.90740439,-55.56139826,-71.68499558,-87.28070282
-8.077337448,74.22910873,-55.56139826,-71.68499558,-87.28070282,-102.3512224
-8.236150783,73.89773708,-71.68499558,-87.28070282,-102.3512224,-116.8994507
-8.387280917,73.55602207,-87.28070282,-102.3512224,-116.8994507,-130.9284762
-8.530779605,73.20406465,-102.3512224,-116.8994507,-130.9284762,-144.441577
-8.666701307,72.8419688,-116.8994507,-130.9284762,-144.441577,-157.4422191
-8.79510316,72.46984138,-130.9284762,-144.441577,-157.4422191,-169.9340537
-8.91604494,72.08779219,-144.441577,-157.4422191,-169.9340537,-181.9209151
-9.029589029,71.69593386,-157.4422191,-169.9340537,-181.9209151,-193.4068182
-9.13580038,71.29438185,-169.9340537,-181.9209151,-193.4068182,-204.3959563
-9.234746476,70.8832544,-181.9209151,-193.4068182,-204.3959563,-214.8926979
-9.326497297,70.46267245,-193.4068182,-204.3959563,-214.8926979,-224.9015848
-9.41112528,70.03275966,-204.3959563,-214.8926979,-224.9015848,-234.427329
-9.488705276,69.59364231,-214.8926979,-224.9015848,-234.427329,-243.4748101
-9.559314513,69.14544931,-224.9015848,-234.427329,-243.4748101,-252.0490723
-9.623032552,68.68831207,-234.427329,-243.4748101,-252.0490723,-260.155322
-9.679941246,68.22236455,-243.4748101,-252.0490723,-260.155322,-267.7989241
-9.730124696,67.74774313,-252.0490723,-260.155322,-267.7989241,-274.9853997
-9.773669207,67.26458661,-260.155322,-267.7989241,-274.9853997,-281.7204227
-9.810663242,66.77303613,-267.7989241,-274.9853997,-281.7204227,-288.0098167
-9.841197377,66.27323516,-274.9853997,-281.7204227,-288.0098167,-293.8595519
-9.865364253,65.76532938,-281.7204227,-288.0098167,-293.8595519,-299.2757418
-9.883258531,65.24946671,-288.0098167,-293.8595519,-299.2757418,-304.2646399
-9.894976843,64.72579718,-293.8595519,-299.2757418,-304.2646399,-308.8326366
-9.900617738,64.19447294,-299.2757418,-304.2646399,-308.8326366,-312.9862553
-9.900281642,63.65564813,-304.2646399,-308.8326366,-312.9862553,-316.7321495
-9.894070799,63.10947893,-308.8326366,-312.9862553,-316.7321495,-320.077099
-9.882089222,62.55612339,-312.9862553,-316.7321495,-320.077099,-323.0280064
-9.864442646,61.99574145,-316.7321495,-320.077099,-323.0280064,-325.5918936
-9.841238468,61.42849485,-320.077099,-323.0280064,-325.5918936,-327.7758981
-9.812585701,60.85454708,-323.0280064,-325.5918936,-327.7758981,-329.5872694
-9.778594915,60.27406333,-325.5918936,-327.7758981,-329.5872694,-331.0333651
-9.739378187,59.68721041,-327.7758981,-329.5872694,-331.0333651,-332.1216475
-9.695049044,59.09415671,-329.5872694,-331.0333651,-332.1216475,-332.8596794
-9.645722406,58.4950721,-331.0333651,-332.1216475,-332.8596794,-333.2551206
-9.591514537,57.89012794,-332.1216475,-332.8596794,-333.2551206,-333.3157238
-9.532542981,57.27949695,-332.8596794,-333.2551206,-333.3157238,-333.0493308
-9.468926509,56.66335319,-333.2551206,-333.3157238,-333.0493308,-332.4638689
-9.400785064,56.04187197,-333.3157238,-333.0493308,-332.4638689,-331.5673461
-9.328239699,55.4152298,-333.0493308,-332.4638689,-331.5673461,-330.3678482
-9.251412521,54.78360434,-332.4638689,-331.5673461,-330.3678482,-328.8735338
-9.170426636,54.1471743,-331.5673461,-330.3678482,-328.8735338,-327.0926309
-9.085406086,53.50611941,-330.3678482,-328.8735338,-327.0926309,-325.0334327
-8.996475789,52.86062035,-328.8735338,-327.0926309,-325.0334327,-322.7042934
-8.903761489,52.21085866,-327.0926309,-325.0334327,-322.7042934,-320.113624
-8.807389683,51.55701672,-325.0334327,-322.7042934,-320.113624,-317.2698886
-8.707487575,50.89927763,-322.7042934,-320.113624,-317.2698886,-314.1815998
-8.604183005,50.2378252,-320.113624,-317.2698886,-314.1815998,-310.857315
-8.497604398,49.57284383,-317.2698886,-314.1815998,-310.857315,-307.3056318
-8.387880695,48.9045185,-314.1815998,-310.857315,-307.3056318,-303.535184
-8.275141301,48.23303465,-310.857315,-307.3056318,-303.535184,-299.5546376
-8.159516019,47.55857816,-307.3056318,-303.535184,-299.5546376,-295.3726864
-8.041134992,46.88133525,-303.535184,-299.5546376,-295.3726864,-290.9980477
-7.920128643,46.20149243,-299.5546376,-295.3726864,-290.9980477,-286.4394585
-7.796627609,45.51923644,-295.3726864,-290.9980477,-286.4394585,-281.7056708
-7.67076269,44.83475417,-290.9980477,-286.4394585,-281.7056708,-276.805448
-7.54266478,44.1482326,-286.4394585,-281.7056708,-276.805448,-271.7475599
-7.412464808,43.45985872,-281.7056708,-276.805448,-271.7475599,-266.5407792
-7.280293683,42.7698195,-276.805448,-271.7475599,-266.5407792,-261.1938771
-7.146282226,42.07830178,-271.7475599,-266.5407792,-261.1938771,-255.715619
-7.010561114,41.38549223,-266.5407792,-261.1938771,-255.715619,-250.1147602
-6.873260821,40.69157729,-261.1938771,-255.715619,-250.1147602,-244.4000422
-6.734511553,39.99674308,-255.715619,-250.1147602,-244.4000422,-238.580188
-6.594443194,39.30117535,-250.1147602,-244.4000422,-238.580188,-232.6638985
-6.453185243,38.60505943,-244.4000422,-238.580188,-232.6638985,-226.6598477
-6.310866753,37.90858011,-238.580188,-232.6638985,-226.6598477,-220.5766792
-6.167616279,37.21192166,-232.6638985,-226.6598477,-220.5766792,-214.4230019
-6.023561811,36.51526768,-226.6598477,-220.5766792,-214.4230019,-208.2073857
-5.878830719,35.8188011,-220.5766792,-214.4230019,-208.2073857,-201.9383577
-5.733549697,35.12270407,-214.4230019,-208.2073857,-201.9383577,-195.6243982
-5.587844702,34.42715794,-208.2073857,-201.9383577,-195.6243982,-189.2739365
-5.441840897,33.73234316,-201.9383577,-195.6243982,-189.2739365,-182.895347
-5.295662597,33.03843924,-195.6243982,-189.2739365,-182.895347,-176.4969453
-5.149433209,32.34562467,-189.2739365,-182.895347,-176.4969453,-170.0869844
-5.003275175,31.65407688,-182.895347,-176.4969453,-170.0869844,-163.6736503
-4.857309923,30.96397217,-176.4969453,-170.0869844,-163.6736503,-157.2650589
-4.711657804,30.27548562,-170.0869844,-163.6736503,-157.2650589,-150.8692516
-4.566438042,29.5887911,-163.6736503,-157.2650589,-150.8692516,-144.4941915
-4.421768678,28.90406112,-157.2650589,-150.8692516,-144.4941915,-138.1477604
-4.277766519,28.22146686,-150.8692516,-144.4941915,-138.1477604,-131.8377539
-4.134547082,27.54117805,-144.4941915,-138.1477604,-131.8377539,-125.5718789
-3.992224543,26.86336293,-138.1477604,-131.8377539,-125.5718789,-119.3577493
-3.850911687,26.1881882,-131.8377539,-125.5718789,-119.3577493,-113.2028825
-3.710719855,25.51581896,-125.5718789,-119.3577493,-113.2028825,-107.1146961
-3.571758892,24.84641866,-119.3577493,-113.2028825,-107.1146961,-101.1005041
-3.434137104,24.18014901,-113.2028825,-107.1146961,-101.1005041,-95.16751393
-3.297961201,23.51716999,-107.1146961,-101.1005041,-95.16751393,-89.32282251
-3.163336254,22.85763975,-101.1005041,-95.16751393,-89.32282251,-83.57341331
-3.030365646,22.20171454,-95.16751393,-89.32282251,-83.57341331,-77.92615293
-2.899151026,21.54954873,-89.32282251,-83.57341331,-77.92615293,-72.3877879
-2.769792263,20.90129468,-83.57341331,-77.92615293,-72.3877879,-66.96494147
-2.6423874,20.25710275,-77.92615293,-72.3877879,-66.96494147,-61.66411056
-2.517032611,19.6171212,-72.3877879,-66.96494147,-61.66411056,-56.49166265
-2.393822157,18.98149618,-66.96494147,-61.66411056,-56.49166265,-51.45383282
-2.272848344,18.35037167,-61.66411056,-56.49166265,-51.45383282,-46.55672081
-2.154201482,17.72388943,-56.49166265,-51.45383282,-46.55672081,-41.80628812
-2.037969844,17.10218896,-51.45383282,-46.55672081,-41.80628812,-37.20835524
-1.924239623,16.48540744,-46.55672081,-41.80628812,-37.20835524,-32.76859888
-1.8130949,15.87367971,-41.80628812,-37.20835524,-32.76859888,-28.49254929
-1.704617599,15.26713821,-37.20835524,-32.76859888,-28.49254929,-24.38558767
-1.598887457,14.66591294,-32.76859888,-28.49254929,-24.38558767,-20.45294359
-1.49598198,14.07013142,-28.49254929,-24.38558767,-20.45294359,-16.69969256
-1.395976418,13.47991866,-24.38558767,-20.45294359,-16.69969256,-13.13075358
-1.298943722,12.89539711,-20.45294359,-16.69969256,-13.13075358,-9.750886818
-1.204954515,12.31668662,-16.69969256,-13.13075358,-9.750886818,-6.56469136
-1.114077063,11.74390441,-13.13075358,-9.750886818,-6.56469136,-3.576603006
-1.026377239,11.17716504,-9.750886818,-6.56469136,-3.576603006,-0.790892159
-0.941918497,10.61658036,-6.56469136,-3.576603006,-0.790892159,1.788338224
-0.860761842,10.06225949,-3.576603006,-0.790892159,1.788338224,4.157154592
-0.782965801,9.514308771,-0.790892159,1.788338224,4.157154592,6.311794696
-0.708586402,8.972831763,1.788338224,4.157154592,6.311794696,8.248669401
-0.637677141,8.437929185,4.157154592,6.311794696,8.248669401,9.96436442
-0.570288965,7.9096989,6.311794696,8.248669401,9.96436442,11.45564197
-0.506470245,7.388235887,8.248669401,9.96436442,11.45564197,12.71944237
-0.446266753,6.873632212,9.96436442,11.45564197,12.71944237,13.7528855
-0.389721646,6.365977004,11.45564197,12.71944237,13.7528855,14.55327226
-0.336875443,5.865356429,12.71944237,13.7528855,14.55327226,15.11808586
-0.287766007,5.371853671,13.7528855,14.55327226,15.11808586,15.44499315
-0.242428528,4.885548904,14.55327226,15.11808586,15.44499315,15.5318457
-0.200895506,4.406519278,15.11808586,15.44499315,15.5318457,15.37668095
-0.163196741,3.934838895,15.44499315,15.5318457,15.37668095,14.97772321
-0.129359311,3.470578793,15.5318457,15.37668095,14.97772321,14.33338458
-0.099407568,3.013806929,15.37668095,14.97772321,14.33338458,13.44226575
-0.073363121,2.564588161,14.97772321,14.33338458,13.44226575,12.30315682
-0.051244828,2.122984239,14.33338458,13.44226575,12.30315682,10.91503793
-0.033068788,1.689053787,13.44226575,12.30315682,10.91503793,9.277079837
-0.018848332,1.262852292,12.30315682,10.91503793,9.277079837,7.388644453
-0.008594019,0.844432095,10.91503793,9.277079837,7.388644453,5.249285221
-0.002313626,0.43384238,9.277079837,7.388644453,5.249285221,2.858747459
-1.22E-05,0.031129169,7.388644453,5.249285221,2.858747459,0.216968602
-0.001691803,-0.36366469,5.249285221,2.858747459,0.216968602,-2.675921644
-0.007352007,-0.750499523,2.858747459,0.216968602,-2.675921644,-5.819601228
-0.016989401,-1.129338838,0.216968602,-2.675921644,-5.819601228,-9.213555777
-0.030597836,-1.500149328,-2.675921644,-5.819601228,-9.213555777,-12.85707869
-0.04816838,-1.862900869,-5.819601228,-9.213555777,-12.85707869,-16.74927133
-0.06968932,-2.217566525,-9.213555777,-12.85707869,-16.74927133,-20.88904331
-0.095146169,-2.564122543,-12.85707869,-16.74927133,-20.88904331,-25.27511281
-0.12452167,-2.902548354,-16.74927133,-20.88904331,-25.27511281,-29.9060071
-0.157795805,-3.232826569,-20.88904331,-25.27511281,-29.9060071,-34.78006298
-0.194945801,-3.554942973,-25.27511281,-29.9060071,-34.78006298,-39.89542748
-0.235946141,-3.86888652,-29.9060071,-34.78006298,-39.89542748,-45.2500585
-0.280768576,-4.174649328,-34.78006298,-39.89542748,-45.2500585,-50.84172563
-0.329382135,-4.472226664,-39.89542748,-45.2500585,-50.84172563,-56.66801102
-0.381753139,-4.761616942,-45.2500585,-50.84172563,-56.66801102,-62.72631033
-0.437845218,-5.042821709,-50.84172563,-56.66801102,-62.72631033,-69.01383376
-0.497619322,-5.315845629,-56.66801102,-62.72631033,-69.01383376,-75.5276072
-0.561033741,-5.580696478,-62.72631033,-69.01383376,-75.5276072,-82.26447341
-0.628044123,-5.837385121,-69.01383376,-75.5276072,-82.26447341,-89.22109332
-0.698603492,-6.0859255,-75.5276072,-82.26447341,-89.22109332,-96.39394741
-0.772662271,-6.326334619,-82.26447341,-89.22109332,-96.39394741,-103.7793372
-0.850168298,-6.55863252,-89.22109332,-96.39394741,-103.7793372,-111.3733866
-0.931066856,-6.782842268,-96.39394741,-103.7793372,-111.3733866,-119.1720438
-1.015300691,-6.998989932,-103.7793372,-111.3733866,-119.1720438,-127.1710828
-1.102810042,-7.207104556,-111.3733866,-119.1720438,-127.1710828,-135.3661051
-1.193532661,-7.407218142,-119.1720438,-127.1710828,-135.3661051,-143.7525419
-1.287403847,-7.599365626,-127.1710828,-135.3661051,-143.7525419,-152.3256556
-1.384356469,-7.783584847,-135.3661051,-143.7525419,-152.3256556,-161.080542
-1.484320997,-7.959916528,-143.7525419,-152.3256556,-161.080542,-170.0121325
-1.587225536,-8.128404242,-152.3256556,-161.080542,-170.0121325,-179.115196
